Symbol,Feed ID,Publisher Count
MINA/USD,e322f437708e16b033d785fceb5c7d61c94700364281a10fabc77ca20ef64bf1,0
WRB/USD,30f0fb9ca84c9dfdbfdbcb57d59e7d4ef6a5c1581acea44577f9a89af396e1b7,0
SHEL/GBP,c972c864b4247e56c9b040862e87b19d5f9d1ad2afda2af49506300fb4c269de,0
STRK/USD,6a182399ff70ccf3e06024898942028204125a819e519a335ffa4579e66cd870,0
MSTR/USD EXTENDED,0446241ed14baa4e589de3face643bdb0333a76e35eaf2ea68033c73a9691b89,0
VET/USD,1722176f738aa1aafea170f8b27724042c5ac6d8cb9cf8ae02d692b0927e0681,0
XPD/USD,80367e9664197f37d89a07a804dffd2101c479c7c4e8490501bc9d9e1e7f9021,0
HK.0066/HKD,774123846b1756c8faef2ab9522417a65acd58694e8729df0c1f637c2a491120,0
PENGU/USD,bed3097008b9b5e3c93bec20be79cb43986b85a996475589351a21e67bae9b61,0
FORM/USD,fc7bd01c2dbe679c7d75619b943cece74b6e9c2e7681f67ad63bc3504caeb499,0
AR/USD,f610eae82767039ffc95eef8feaeddb7bbac0673cfe7773b2fde24fd1adb0aee,0
TSLAX/TSLA,997362625415627e9e3177f6c0d32f200d4a221ccadb3dddab80d6079d03ea24,0
KQ.035250/KRW,d0532cba8fd00ea533863c5d3e6f5154fa928996323861bd26e3293141a4d474,0
ELON/USD,c9cf25cd0df326b7fb3548b37d38e1e5c6ba202188a44ad98b79335c2b202f7b,0
LSETH/ETH,94280d4db299c0e3ae05c3444c6c35062f366d37d37ad2998e28292ab23125e6,0
IAG/GBP,99f0d376ff77efbabfa09202bf6f19a8716a1c43657b32c921e1bbd852b629c3,0
CRDA/GBP,bd01f61828479cdb79344c29cc27cff529cc6ac03595762df4db668e0edb69ee,0
IVW/USD,1b79d5b75253c291cc72d40cc874f468d07c1e6c149ee298a00d8075cb10c2c0,0
HLP0/USDC,aa388e24e74d5dd12145f74fad3180266f78ed08c0a2f47c60583fdb612587ba,0
BAT/USD,8e860fb74e60e5736b455d82f60b3728049c348e94961add5f961b02fdee2535,0
AVGO/USD,d0c9aef79b28308b256db7742a0a9b08aaa5009db67a52ea7fa30ed6853f243b,0
HK.0241/HKD,b71f8dd03a414bf0e9a97bfa2cc230779b02f6e72eb134c67c1ae4c0ccce40ff,0
POL/USD,ffd11c5a1cfd42f80afb2df4d9f264c15f956d68153335374ec10722edd70472,0
APO/USD,40176a5dd12a53bb1f31e848c9363863dd6f8e755f35ef56d2182fc7f1d03853,0
US3Y %,25ac38864cd1802a9441e82d4b3e0a4eed9938a1849b8d2dcd788e631e3b288c,0
ACRED/USD,40ac3329933a6b5b65cf31496018c5764ac0567316146f7d0de00095886b480d,0
IBM/USD,cfd44471407f4da89d469242546bb56f5c626d5bef9bd8b9327783065b43c3ef,0
USDB/USD,41283d3f78ccb459a24e5f1f1b9f5a72a415a26ff9ce0391a6878f4cda6b477b,0
EBTC/USD,be3dd0cf4a168f82e4912952b24420211ad52641b7365d49866d59e20c948288,0
CTRA/USD,5f28e3b079837ccba948864610ef7a436235aaed53d3b3c72e1c2b2d2d825407,0
SKL/USD,597d2ae7e4b92165d40f03ae57895e3e8245762a177b6db3274e4322b78f5b82,0
VIP/IP,34471f3bcaecba4cf2b6f25bc6c365216869add332d0ed2e88e542e3a3bcc2c7,0
ENT/GBP,2956b3738f8f1a0007008b5f490ec230ccf1c1a0998bdfb8ad230ea5957c5e2a,0
DHI/USD,a2c9466d7558768573d83ad57735177d8448098d0a87aca9ca2ae9a9585bbdcc,0
ACGL/USD,01ccca2a0ba40cfa1e9ea3c81c5ebae0169e32c42603ed9c112e58769d187474,0
HK.2899/HKD,6bf754da85dac27487d4ce580993e7bae608ef6f8fa071c5aa174f156147df83,0
GEV/USD,57e28b0f0ab18923f5c987629c0c714b9b46c87e729ed95ed6e23e466e8d1e0c,0
BTCO/USD,f8a4a02d7b060a41879eaaab1f729bc2d68a4da491fb66d3446ba9dd6606e97d,0
GWW/USD,bf20e149c45ec15b78eb4a61d0bbae625acc0dadacf9c3b76c3bb8de9346d3ec,0
CAG/USD,246401ffdc5ec97b405e871267c73e6e744d1cdcd96b1fe8526da993111c580e,0
VIC/USD,f80ba6864e3f1b36c873bcb2767079d5fb86cf04855e714b2a0f30d7e0830a24,0
AAPL/USD,49f6b65cb1de6b10eaf75e7c03ca029c306d0357e91b5311b175084a5ad55688,0
GNS/USD,5a5d5f7fb72cc84b579d74d1c06d258d751962e9a010c0b1cce7e6023aacb71b,0
SU/EUR,31198925a9b2b4f241100a65ec8a4ab785af40aa555f3ee4c74123172eaafc04,0
KQ.033780/KRW,1eea81c47cb84b55068f8f20cb9e4d94c7a4e988b67de151a14294ad01ef79c2,0
BGB/USD,708bfcf418ead52a408407b039f2c33ce24ddc80d6dcb6d1cffef91c156c80fa,0
CMETH/METH,cef5ad3be493afef85e77267cb0c07d048f3d54055409a34782996607e48cf0a,0
EQR/USD,788fd7744aac2f3ec325be7a944aa6620102f961dac93ca28f752f0b442b4874,0
RPL/USD,24f94ac0fd8638e3fc41aab2e4df933e63f763351b640bf336a6ec70651c4503,0
KQ.316140/KRW,321a1e673bc9a4a9f529d5e2daad96c43f9e65a2e9dbd8559b05e0df0f2b2745,0
DHL/EUR,9766f63071ed37c6b31de67c20c2e9eca35b836e423c3348bd9c6a6cb2099e35,0
BRETT/USD,9b5729efe3d68e537cdcb2ca70444dea5f06e1660b562632609757076d0b9448,0
IO/USD,82595d1509b770fa52681e260af4dda9752b87316d7c048535d8ead3fa856eb1,0
DLR/USD,5af7f961ea231d5f4bd19dc99d1fd43f6de67ab57b73779f9ebe65a6a4ab64d5,0
HK.0001/HKD,cba74f5272910fb8cde476312382af0ec5da0a91eab248e16ba990f670968f4e,0
GRND/USD,ca320d73da49ed89083480db02fbe5cd352d8bd98c9c7310336c82c32f9dbbd6,0
KQ.009830/KRW,abee5f9ed48a472b70871cf20418fe33c96274f492db9ac891647b44f8912077,0
YU/USD,f42978c0e26f9f3148e4b43f62891475dde489e145ea5248749cd007dcc35fb6,0
IWB/USD,1154bf293d452777db2e1b96649df3375d068bb0bce604c8c10b02472bd158f4,0
KQ.034730/KRW,19be52c9619e7a37fc5f3456a6910a62d4b0e9100deb65449b1c5ed4b8350eb9,0
KQ.042700/KRW,bef7e23b216c76a964aafa2b4f156aa10b0b22b9bc86f1807c0d924392b1be16,0
LBTC/BTC,bade5c63f281d36a13dbb64ed0ae1c532a434b6771b11885f396a41f56cc3bd0,0
TXN/USD,c5b94c7ece9c3ac984e1439a8fac86270d0f988bbbcc838b456e2d7311754bdc,0
VYM/USD,d03592924a9c69d12bea32e1015da2b7458a086e4ada217b724785f5789de6cb,0
EUR/SEK,36c30f8e761825b74f40671ebb0bd9c9ebcc28f9f28bdc19b1e0cfad61be1442,0
HEN3/EUR,a335efad7ebba8688fda455fb7245354104d1fcbe939c5b78234c8a30b81b234,0
EVMOS/USD,c19405e4c8bdcbf2a66c37ae05a27d385c8309e9d648ed20dc6ee717e7d30e17,0
TST/USD,3541d1f0244f81487aa72ac3c65b5c4fabd354cd4e43867ba45e3d7f36433406,0
BRENT1M/USD,374ddb8a25370dc3a997fd3c73103b1ac04c2cfd60103bf7f607fdb56c968e0d,0
MSTRX/USD,53f95ba4e23ed15ea56083e2ee9a5eec48055d6f59033d4bb95f1ca2a2349c28,0
AMI/USD,9074ab34363ea1aada15db169f4678c10117e48f1ad1a8ba9f69c2a939c3a377,0
CAKE/USD,2356af9529a1064d41e32d617e2ce1dca5733afa901daba9e2b68dee5d53ecf9,0
STX/USD,0b7fc35cea4acfa65e49a718292e0b31b453072e3af39afbfd2925da5c3ab65d,0
KQ.051900/KRW,af85050f176afceb724af830645be327403cc9ad026939ba479bc3f4ad75b2c9,0
CCI/USD,d346bf2b5a30cbcb8092c1eed6afe9e747bb5a6a63ed7c008164cb280c64754c,0
MOBY/USD,edbaef2120caa0cc107c332bc2e9ef79b51c80fa4bb746098015c5c366aec42f,0
US1Y %,eee4c1ea716cd1396080c52c13ed29fe54dd2f97944a7ad76ae37cc22c27c5e4,0
MOS/USD,1521ce20ce13ff348ed80f54bc37127d2755caf524b9ad65e8ce881f85ed5054,0
RL/USD,80f271ae66ee740f4a8f2c2d33575592a6daf7f881133e4d8c0a4df0fc67315a,0
HEI/EUR,c21d15fc417bfeab61940ac801ebaaf03ef65454cae360c1aa08c0099ecfe2fc,0
MLM/USD,58dfd9c50639f1a6c7ea8a1a94d07d69989b51a4265801420895c292fd68e7d4,0
TSN/USD,0e83585b37891c7ed22e02b3319c0dc85e1315eccc85deba649c86525c880b36,0
SYUSD/USD,e7f14a58b2ce19f896b0d4f88d93933ec55e7a91cea94d9dbb43ad3fd6350440,0
MRVL/USD,7aef4e90557add5289266340ccd1e1aa7a225f1220206b07aaf98e53101ce116,0
HUMA/USD,86f6576c0ddc8577b9d1bb12c712ae04ebd56070826ec042c93595d6b17a013b,0
DMC/USD,8abfa63ae82ca2fbc271861375e497166d8792580fb7c2ffcf014d2a131433f0,0
KQ.032830/KRW,d895421296509fb0437e9f1bd97a54cd45e02ee90850ec1d571ba6038c4f2687,0
NTAP/USD,5d929fdc829ffa55be5b1fd8b4d140ab555b1c71ec098c3ed5bce70d5911d753,0
NCLH/USD,a57ad8d2031a938779bcda698f28eebfac20c3d0b9b88a7e8452a84b34fa6be2,0
MSTR/USD,e1e80251e5f5184f2195008382538e847fafc36f751896889dd3d1b1f6111f09,0
EMN/USD,7caa8b2689bd66b4ff025a0f2bef623b356f4904fc4b4323453126b0ba77f104,0
AUD/USD,67a6f93030420c1c9e3fe37c1ab6b77966af82f995944a9fefce357a22854a80,0
CAP/EUR,e8a4a9eb9223fea8726222259f0fa104eb4af4fa553e8ab791d50ca4ea3edc03,0
ISEI/SEI,2609ed2b888000d024a138160b184a043a364e4637d273fd0565be24e0aee9b5,0
SWETH/ETH,cf23446db046d7e7768c13f207382c043b46d77e3cb8562c533249090b9d2886,0
SHADOW/USD,6f02ad2b8a307411fc3baedb9876e83efe9fa9f5b752aab8c99f4742c9e5f5d5,0
TECH/USD,dd73e30fcfa3278a6995202c4b74cf92fc0a5aa9829bd5a1b17e6dd881eb1c29,0
LRCX/USD,01a67883f58bd0f0e9cf8f52f21d7cf78c144d7e7ae32ce9256420834b33fb75,0
WLD/USD,d6835ad1f773de4a378115eb6824bd0c0e42d84d1c84d9750e853fb6b6c7794a,0
KQ.278470/KRW,cfd6e834c59eff68160f9ba02659050a31bb03dc015d365c5f00c5686b06b39a,0
LTC/USD,6e3f3fa8253588df9326580180233eb791e03b443a3ba7a1d892e73874e19a54,0
OTIS/USD,34df4b686b9b9b24d6c2d149e3b6d73df825ae85933c1c74965cc48bb10943f2,0
FSLR/USD,787a166618ea8831a100371b51be91328b0171d0ac57265007b30f10e03de4e6,0
KQ.329180/KRW,f9871bd54e01c6ab236a290f829d14c3791bb3340777e5975a2fdafde92406c9,0
KQ.097950/KRW,a9e8701f9793ea7c4ccb1fe54bf544b1d0b467b510f999ed3a78829e09b751f7,0
MNDI/GBP,1d2c2dbf3b483a0895f24f0295103cd74fa841f743da32d78085dc02ee4a4156,0
HK.2388/HKD,671c6a66544bb62192c2c4d7e4534a8fd1e443fd0d46d16cd2bdd1b2253e18fe,0
MDB/USD,91fc07facc1b1ec2e8336dfa66e2b5f0892af06f491c606f67690bf4c55aaee6,0
WBTC/USD,c9d8b075a5c69303365ae23633d4e085199bf5c520a3b90fed1322a0342ffc33,0
HK.0960/HKD,ebddb194ad0b6dedf1e17ed4fe4f594f119f9b58ab4076264b81224c15d1ff80,0
IKA/USD,2b529621fa6e2c8429f623ba705572aa64175d7768365ef829df6a12c9f365f4,0
USD/CNH,eef52e09c878ad41f6a81803e3640fe04dceea727de894edd4ea117e2e332e66,0
SUSDE/USDE,271c64ce459937abf721d42552035713b6c58f80eeceab716a624607fda4b10f,0
GLD/USD,e190f467043db04548200354889dfe0d9d314c08b8d4e62fabf4d5a3140fecca,0
EUL/USD,a7adc417fe7e862494b488e89d88ab23f468661b63542d8f719da8f77e34c51f,0
OMG/USD,3b4e266cfd796c642603073a8471f1bdb876a9c03ded525e4472a722298c4219,0
WTIX5/USD,2e8c6b85cf4a79b6d8bce10be470eefb369810b642782cb6aa150f82362e65d1,0
CNP/USD,bf3a21d6b8dbb4df9e75df58c124be8248239c005d117fdb9e0f0ff434d1dfa8,0
STJ/GBP,c204f66d8fc6a1e08b207970cfc237b2f4610fff10d2af17fb3809b3ac33ffde,0
VV/USD,64dae9f2193f0f679a5b7304d6e6211676b17d79ec282d0ca1771ef62d2ac14d,0
KQ.028050/KRW,0fc7d86f5ef6ca08c45698434a4e5d94977d361c122c81a2bf01ee554e52fa7e,0
USDXL/USD,e10593860e9ee1c204e4f9569e877502f098dd1a4d84cc5bad06f23f77dcbfe2,0
CMI/USD,069463ea9b6c8741e39498539365f385d4fdf0acea213d1efdb6ddc30101d0dd,0
GNRC/USD,27514c8e57a0fad5e095546852c0903319b66ab07f7526b5ac1540886d6d944e,0
NWG/GBP,aa8aa008443dd20c6f569c653fb0f44bb3fdeed6f26084cb6a0a4785c95c0f62,0
PLTR/USD,11a70634863ddffb71f2b11f2cff29f73f3db8f6d0b78c49f2b5f4ad36e885f0,0
XRP/USD,ec5d399846a9209f3fe5881d70aae9268c94339ff9817e8d18ff19fa05eea1c8,0
7011/JPY,0284274de61d55ee2c4811bcd2f650d4452994c92083373fa7dbe6d5d68318eb,0
VTEB/USD,07dbe1fb1d79d1902f57f5a3fa3f4c01824c8789bba45f85eabd850cc8940972,0
HK.1606/HKD,f5f7459ea44c65a9fa9c6fb62faf19a8053e3c86d63df3f0441692c6844c74fc,0
CMCSA/USD,1bd6720eea4df323c076c9bbc1e98e8f5fe4bd16584e56468c5fb6b1a6072725,0
DYM/USD,a9f3b2a89c6f85a6c20a9518abde39b944e839ca49a0c92307c65974d3f14a57,0
P911/EUR,78cbd5130f1aab8120fa38d87c73852c1a2e59cf875b02e8bdca8b1960237c7b,0
AI/USD,afb12c5ccf50495c7a7b04447410d7feb4b3218a663ecbd96aa82e676d3c4f1e,0
USDXY,710afe0041a07156bfd71971160c78a326bf8121403e0d4e140d06bea0353b7f,0
AIXBT/USD,0fc54579a29ba60a08fdb5c28348f22fd3bec18e221dd6b90369950db638a5a7,0
PWR/USD,a189b9eee6d023e3b79a726804aeb748d54e52cf6ebcebe0f7d5c8dae4988357,0
BG/USD,e39d2f3aa68f677f9782542e6142dc43bd7a9cd002c8af87aecad19758a76874,0
LH/USD,e9288bb7d4d9a5910030e83e4333777c9a9cba3fbb0e4c04d32ede572f865971,0
USR/USD,10b013adec14c0fe839ca0fe54cec9e4d0b6c1585ac6d7e70010dac015e57f9c,0
FRXUSD/USD,7c53208632935ba5122c3cf65a0f4b3e72ba4955b49ad6ba0acf3d9ba405aef3,0
VXUS/USD,48a13d42218646bba8cc114cd394a283b11c0e07dd14a885efd5caec640c5289,0
TMO/USD,244fdf268ed7ecfad2cf84529c46d0fcef7a643428ff4ef8b16e8dbb63e0f2d9,0
NEON/USD,d82183dd487bef3208a227bb25d748930db58862c5121198e723ed0976eb92b7,0
STBGT/USD,ffd5448b844f5e7eeafbf36c47c7d4791a3cb86f5cefe02a7ba7864b22d81137,0
MSCI/USD,cb9be05a0205676c4959845ada37452d3b9613d6602addd0ec223bdb33d81c8b,0
PRU/GBP,db30d3be7afb5b4c472a02502c43a48a5c0c295d8d4b1a850114c491f297133c,0
EDU/USD,c8593010ca5b82738a061887d22d42cd0b85861fa9d1677835070a43958090d0,0
LDOS/USD,df36d39cf7b927c357284441fde4115922d0d6180d4813e525047ea3a3c57f4b,0
ARB/USD,3fa4252848f9f0a1480be62745a4629d9eb1322aebab8a791e344b3b9c1adcf5,0
HK.0688/HKD,10e4af9cc5cd45b6488101937bb4e0e86e243e3e01d3498719b8c7e6769a4de5,0
SOLVBTC/USD,f253cf87dc7d5ed5aa14cba5a6e79aee8bcfaef885a0e1b807035a0bbecc36fa,0
ROST/USD,093d0ce5cbf3150e271db36706a0cf42b9dd7e62b1bc70fef09c0e2ee80434d5,0
KQ.161390/KRW,8439fe4b82c1688cc569842d64786d5225adb46dfa99e0827d5779ce042b80b7,0
VWO/USD,2f91d775954c0c828d4563448d253cf09df218b620825242775d878d1d5956c7,0
BSOL/USD,89875379e70f8fbadc17aef315adf3a8d5d160b811435537e03c97e8aac97d9c,0
DUK/USD,914c7f24178681e916139175ca651271ea14c340c4ba5e0c7787162020a9e79b,0
AWK/USD,36f47f658e232e48e4d922d9cdb9d553f71795d05e2655312e11ab853189484c,0
CRL/USD,ffd5fb797551c47a8afbe371a3223489615969197332e02a412d79cd59a8423f,0
1321/JPY,62454bd808fe2f611fa91a09749537ed9cee6023ac737461ae17ab54b184e44c,0
HFUN/USD,61db931fcfd322223fb84dc4bfc9c6481bd5610a31403782bc396df213e3ce12,0
DELL/USD,a2950270a22ce39a22cb3488ba91e60474cd93c6d01da2ecc5a97c1dd40f4995,0
SOPH/USD,3620d3842f69e8044f1e5bfead009605990f7141a3837e0dcc238a442b4f97af,0
TROW/USD,c58e1fe6b3a7df2a45f72bb291914f509d949951a76be1920b66fff1d1681f46,0
ANON/USD,7a36855b8a4a6efd701ed82688694bbf67602de9faae509ae28f91065013cb82,0
AAF/GBP,7afd29f3c35f70a59fb5f491026f1a3e1dad2578932c0cf12e5d6875df6fda4d,0
AMZN/USD,b5d0e0fa58a1f8b81498ae670ce93c872d14434b72c364885d4fa1b257cbb07a,0
BN/EUR,9250b97610610a0089fe1dc2607e30bafa798a3c8a14294c07bc154cdc55f8e0,0
EPAM/USD,71964eba24eb7fb3b8be60d8c2a4809f1eb6574cba978cab0795b65ba6f32646,0
BGCR %,853d8ab1fd2382e2228f8832fc05a05cd3907b0606222d219fd0ca4ed5814a48,0
CMG/USD,c1046358a2b78d92a2ad45b9d3c271350ab9335b478df21a390b8924cad91563,0
GNO/USD,c5f60d00d926ee369ded32a38a6bd5c1e0faa936f91b987a5d0dcf3c5d8afab0,0
YNETHX/WETH,741f2ecf4436868e4642db088fa33f9858954b992285129c9b03917dcb067ecc,0
KQ.030200/KRW,c241fdb71d1c9b6d9560152ef5e55cfc829dceb761447d388d0eef02b56e9b3f,0
SGE/GBP,4838fb4b15b5f3bef939c8e3d423c6b5fb191e40a481cbe3eb8bf64cae712583,0
MNDE/USD,3607bf4d7b78666bd3736c7aacaf2fd2bc56caa8667d3224971ebe3c0623292a,0
EA/USD,4a6538143c76292692d430d939d868cc15ca22b9c551cf683f1c59374b38594b,0
RSR/USD,fb7565b77267ba3f6ef770bed5d7f9b22b8542db676dbd9b934a2fcf945f4371,0
SNAP/USD,a23dd397c4f7a2187d00c1973e58ff6e8a681658b1105d1bd42a8fccbbd068f7,0
HK.6690/HKD,1146c2a0a350b59854b5dfa9e9764654848b36936deeab01b521c296cadd2b62,0
BA/USD,8419416ba640c8bbbcf2d464561ed7dd860db1e38e51cec9baf1e34c4be839ae,0
PARTI/USD,f0ae06bfdd7cdb39cda6630e74c318bde1f4767506bb525d35b1e071b985a7a7,0
NEM/USD,29caf4d900d3080e56306ac41a9856735b89cb4df6813dd7b83e9eb96c04700d,0
LOFI/USD,82eebc2c47490ba9c0f9bc35ea9fb57a7e2bbf69b84a04ea2a3525153b8090ea,0
AKAM/USD,acaab0049c5381f27cec309af76efc0d6f375922183d2df23a20768780ee652d,0
CHD/USD,29f6892fec85377d66086b3c323e298c2a0bf133551e9a0a91c150b95517aec5,0
POOL/USD,6c7af6afdee5b983466211bcc8f5a2e3b92e0685a57a7537703fc02dfb1dd4cf,0
PNW/USD,735a2411c6c532f7f871e5b7370e9e62bac91784a9a620992f5f9de8dcf366b2,0
ADM/GBP,733fe4ffe6704fc2bc69981e1db69699250c0c561bb129d41599d22908d0d2a4,0
MTD/USD,3d35ab79cabfe67134efe88b5526ff9340121f4641d3f33728fb6801afdb07f2,0
CRCL/USD,92b8527aabe59ea2b12230f7b532769b133ffb118dfbd48ff676f14b273f1365,0
ENR/EUR,f85df433f0d1959d4fb9111da3ff89f8c74239d6c8c29f0032d94c2d31f27166,0
NFLX/USD,8376cfd7ca8bcdf372ced05307b24dced1f15b1afafdeff715664598f15a3dd2,0
GBTC/USD,dc1498a077fef2b6e139e6212da2849c6c64a60f3ce9e13634aea9cf7ff7cae5,0
SSK/USD,2f57e10123680b3eccb8de3440d8fcb95302ea6c1ab087db55d111b9ffbd759e,0
STETH/USD,846ae1bdb6300b817cee5fdee2a6da192775030db5615b94a465f53bd40850b5,0
KQ.000880/KRW,56549ca76a16efc3267bea47388abb916c56e677a59edd305185eefa31f7cc72,0
KQ.004020/KRW,5f9998ce20ac601054f56755e258605a1054488e0e0404b6614dfc57a48adc91,0
DTE/EUR,53600f87e208ecd0752a2a96b73266a527ff9e85b8e75bcac531f072286aca48,0
MOVE/USD,6bf748c908767baa762a1563d454ebec2d5108f8ee36d806aadacc8f0a075b6d,0
AV/GBP,c04c79e6ba7d90eefa087a70f606fdc3bfecadbbb2dacc9dbc5d68e26ba13002,0
AVY/USD,d302d0bf304b2a9a186d58733a2fd9d29a9f4ed7c91b74df44071c614f81363c,0
KQ.005380/KRW,24ee596816f1bd1b141c3498e079d7ae7dc6ad1f864c79a08768bfd08a735092,0
KTA/USD,61fb0189252a49fa08a0f1db3b4c8a4195edd994ed8934b971d62c9d34c74084,0
MTR/USD,8cdc9b2118d2ce55a299f8f1d700d0127cf4036d1aa666a8cd51dcab4254284f,0
SOXX/USD,3c3973e95c24fab3808a8fd9f25fb06ee92422fea20d814c1a850b307cbf31b9,0
AUD/CHF,56e94c0381e42a81a15a46daf35f59f391c074ef1770ef33829475c9b797b420,0
LL/USD,2805c8894235111024c54253267f2b325be23763d534d2051742e39234b5835a,0
DRIFT/USD,5c1690b27bb02446db17cdda13ccc2c1d609ad6d2ef5bf4983a85ea8b6f19d07,0
HYG/USD,2077043ee3b67b9a70949c8396c110f6cf43de8e6d9e6efdcbd557a152cf2c6e,0
CTSH/USD,440045c78d204a0ec4aba5fdeebcc10a7eb9cd3a3df4a89e3aa917653db8ef04,0
BOBAETH/ETH,e6b4e0f62cca09dfd48bf4c9c779a8e9979af64ca70db4192cc9d05cdd6f5aba,0
ALGN/USD,973f5dc5c6c960f20c98c0d14d76c050fdf31b393059ca724fbfd746aa5b44dc,0
UU/GBP,9089a28f8cc25753d75676afc2f96ecf35703a33d495a8d0583d0160c379af1a,0
USDY/USD,e393449f6aff8a4b6d3e1165a7c9ebec103685f3b41e60db4277b5b6d10e7326,0
GT/USD,051ee6cdd581106d0291dfd9b0ee13e6b4dde8fb251afd262c2ba5444257daa8,0
ROSE/USD,488f59877d3950ca12c5529d3ec6d4904666b2ec2d37616e61ecc88e3d23d51c,0
HK.1810/HKD,f4481e13c8640b78f48407c2db150f42a2e6861e173bb54ed50abe142d5cf62d,0
WEETH/EETH,343558e79f587e098c321218ecb34d031ba709ab3e84133126f3c98511b91f64,0
AERGO/USD,dd83d991ed72e3d688509ca349f29d2bd3d883af74a17b9515c310ff70e9d1e4,0
A/USD,95924710b36b19bdf82353dc921cb512a89b8213eecddf362a5212677d72a54c,0
BAC/USD,21debc1718a4b76ff74dadf801c261d76c46afaafb74d9645b65e00b80f5ee3e,0
WELL/USD,b80f709aba6c306d3c61b6b9f9dc652d61d8a9a458580f7d4b5195b4f4a674c5,0
BDX/USD,97ee6da593bd5e1e73b1edccc05f901a89b698abcb56d31221e73bb9684a4ede,0
DEXE/USD,e0b2e998bbaa9b55f46905767a638ab6143a81713ac6f0406a4538a40b5c41de,0
LHYPE/HYPE,988d69733338cee47cba52201b8560874fb6ea4704b9e67b8e8c0f36fb99e734,0
ULTA/USD,6187f28a5c56dfd380dfa2b718b4062f8c3ae8a0e32f7c11078e76b31269f49c,0
XION/USD,436ccb0d465f3cb48554bcc8def65ff695341b3ebe0897563d118b9291178d0f,0
HK.0700/HKD,2229ed6410e4f9e0a91b74a2f08c3048cfb6c2c80b3f1a4dbbfb8765b653cef1,0
ESS/USD,cac64835d33852ea56d0da42bc2057a1e5baa66360ba368630e0cabc1b9fa2bc,0
ALV/EUR,ebcb454b9a9a0f592164531e09d854cba56fd1b96b51a7eeabc45e62578b7905,0
IEMG/USD,96b1207c795f31283f5e44c527a1db18cacfb68de745a0de326611b0b5af3fc3,0
HOOD/USD EXTENDED,8e3f6ab83aaabb0b7e565d3e89c323903083cd5f127fd033246ac5b69de6518e,0
IAU/USD,f703fbded84f7da4bd9ff4661b5d1ffefa8a9c90b7fa12f247edc8251efac914,0
SIVR/USD,0a5ee42b0f7287a777926d08bc185a6a60f42f40a9b63d78d85d4a03ee2e3737,0
EZETH/USD,06c217a791f5c4f988b36629af4cb88fad827b2485400a358f3b02886b54de92,0
LA/USD,b2c7a2a935f77a8903c03943e5cb001581a25223b8978baffbac0d3c801897fb,0
RSP/USD,a62d605821e58128b42cd0d711319400c4e7a3a19400a3ee5a06222e0a3b9269,0
EN/EUR,67810c2dfeed3252ae81a4359815d97627ead190699008fbf47f3e61db43992c,0
AAL/USD EXTENDED,dd54aa94e354713f0e2292625b57fd7589e9aedcbcc7da9975bb983fc5eda236,0
TRGP/USD,e3fdb99fc6ce4b1b118b16abafb68242e7feef6e8e75f2ad435072ab83b5c3f7,0
PNR/USD,47c6ca824cb9b240f65ca58190a42df41cbc20dcee3803f313445828fe1b24b0,0
AMGN/USD,10946973bfcc936b423d52ee2c5a538d96427626fe6d1a7dae14b1c401d1e794,0
SVT/GBP,1a0ab11f6df1b2ff257776a746782243a1dc9bb0597cfc8c4a07ac772b03dc5e,0
ARKK/USD,b2fe0af6c828efefda3ffda664f919825a535aa28a0f19fc238945c7aff540b1,0
HAHYPE/HYPE,19aec77cb70be18c66df7afd33da651d7b376fd26f7c06f2e8b77536c820a281,0
VANA/USD,1c83f1a39a4f8fa59fe3644f960ed172216527b681ef530eb591149c0087f900,0
JITOSOL/SOL,01d577b07031e12635d2fb86af6ae938bdc2b6dba9602d8e8af34d44587566fc,0
DEFI/USD,78c13ca4415e910dcb9516b811e630e6fa8f98999615eb66955cbef4337c1d3f,0
UPST/USD,2eb2da822ce9c90742c9133bc0aa94fa601210402ade6a35f0420865a378f876,0
BRENTV5/USD,f18469c9c30a6b5ca190e78d80907d4dd557ba5af6fd39291a5c94dce85132c7,0
BMY/USD,01d1d77d2d98cb38f163ecb6c1c0e3b8d60bbd5aa23c915b282f0228ac7d9967,0
GPC/USD,045d3f99bd576f475f195276d699ad1dbeedfcab92f29f1b8159f02bd9ee07d7,0
HON/USD,107918baaaafb79cd9df1c8369e44ac21136d95f3ca33f2373b78f24ba1e3e6a,0
LOOKS/USD,acecdd9ac741a1f6dad0fd6ade5354e9523bd0c864b955307cea3643fdfe8ff5,0
SAVUSD/AVUSD,f864ee3bcd0c651511c4a12a9996eba319c7546dd9a225f807b0cdf44449d6d3,0
HLN/GBP,0a9ad2666c0bf241cf67a83ee8f3ac7ae38dfbc24d83bc00675fee5569f72074,0
HK.0968/HKD,e7fe428cfd1ad59fc28095c520b605d5846d260a001616f64edb0d052dde8143,0
1320/JPY,a711d77befd0fd9109f8d7605a45b44402959b953ae5dcd883614087a73d417b,0
SJM/USD,9794052f000f3bc2bfa29662035ca0fa65d316ab901e2b4d4238a2bc30637ee6,0
COIN/USD,fee33f2a978bf32dd6b662b65ba8083c6773b494f8401194ec1870c640860245,0
ENGI/EUR,63535c6de2554bde1e25fcc726a534f0ee5ae201ae4b752f25fc4bd957eed622,0
FBTC/USD,b3a76e70a55517e0405cc90a2545de4c30413c13c532caf96a734103ec4259e9,0
ZRO/USD,3bd860bea28bf982fa06bcf358118064bb114086cc03993bd76197eaab0b8018,0
